-0.137063,-0.606676,0.017674
0.201303,-0.415407,-0.016018
0.43396,0.029362,-0.06094
0.368918,0.342264,0.033589
0.187578,-0.751034,0.039826
0.358488,0.29869,-0.040987
-0.374585,0.376279,-0.060234
0.193493,-0.823607,0.012698
-0.268156,-0.871353,0.012316
-0.195891,-0.739172,0.016583
0.421556,-0.027221,-0.05622
-0.183518,-0.854448,0.107592
-0.029855,0.740204,-0.103176
0.172767,-0.171193,0.05757
-0.36723,0.112196,-0.095539
0.296062,0.472231,0.039115
0.013259,0.754984,-0.135677
-0.037597,0.781424,-0.090996
0.197349,-0.664065,0.09006
-0.320061,0.401246,-0.068696
0.062133,-0.101343,0.060979
0.182339,-0.314805,-0.066009
-0.129987,0.0391,0.087568
0.361104,-0.031974,-0.073325
0.137889,-0.656634,0.069547
0.10857,-0.406009,-0.009259
0.238558,0.496854,-0.036623
0.209396,-0.670888,0.065423
0.369433,0.252809,-0.046358
0.104302,0.585897,0.086877
-0.400519,0.317756,-0.026965
0.075226,0.600569,-0.029854
-0.368732,0.277685,-0.091565
0.362729,0.205441,0.021298
-0.008136,0.276936,0.097018
-0.361293,0.385032,-0.065995
-0.175561,-0.655256,0.078386
0.20776,-0.537596,0.07473
-0.423087,0.01054,-0.100034
-0.416452,0.192046,-0.067255
0.095735,0.740369,-0.008592
-0.431264,0.045588,-0.11388
0.2555,-0.888425,-0.028996
-0.12427,-0.089925,-0.104878
0.112919,-0.160018,0.073761
0.290785,0.332173,0.00727
-0.190369,-0.531127,0.06867
0.370448,0.292238,0.040012
-0.172073,-0.775686,0.040357
0.39457,0.081327,-0.039223
-0.180792,-0.112952,-0.030365
-0.182249,-0.845099,0.104515
-0.33071,0.304156,-0.047116
0.428691,0.053378,-0.063446
-0.405085,0.26324,-0.07866
0.098628,0.315606,0.099209
-0.318581,0.435434,0.017618
-0.307009,0.397331,0.012633
-0.028022,-0.083831,-0.077889
0.16616,0.441146,0.028835
0.41129,0.12492,-0.056288
0.360161,0.12585,-0.048498
0.093842,-0.221647,-0.067928
-0.182221,-0.418554,-0.053485
0.024019,-0.060066,0.036083
-0.369348,0.097532,-0.102975
-0.220582,0.506166,-0.065936
0.094518,-0.315649,-0.037755
0.404475,-0.048683,-0.061774
-0.224248,-0.884576,-0.074154
-0.280018,0.483473,-0.055318
0.398938,0.171071,-0.05257
-0.073643,-0.28641,0.014684
0.19099,-0.80959,0.032067
0.168883,-0.596652,0.097348
-0.277795,-0.881014,-0.107853
-0.142544,-0.247693,0.033558
-0.241674,-0.87862,0.030597
0.182216,-0.466724,-0.025542
-0.375213,0.145629,-0.102949
0.184943,0.542858,-0.055121
-0.409092,0.283579,-0.057582
0.215312,0.477602,-0.035574
0.209646,0.004061,-0.001052
-0.200152,-0.58666,-0.012702
-0.374043,0.339486,0.003131
0.36466,0.107166,-0.057121
-0.36592,0.175999,-0.09203
0.152733,-0.742867,0.102955
-0.064275,0.773171,-0.005317
0.175508,-0.795896,0.03083
-0.361625,0.342528,-0.082356
-0.183821,-0.177814,-0.03225
-0.362789,0.258234,-0.090387
-0.124046,-0.526659,0.054942
0.010806,-0.080458,0.00578
0.198877,-0.566531,0.002391
-0.061582,-0.175895,-0.082353
0.156631,0.602096,-0.013058
-0.007348,0.740732,0.053176
-0.213269,-0.581504,0.043414
0.156839,-0.637418,0.09629
0.346786,-0.013431,-0.052657
0.066272,0.888085,0.006762
0.188103,-0.882998,-0.096103
0.027131,-0.076673,0.006253
0.241099,-0.892773,-0.066021
-0.281487,0.517014,-0.015009
0.112351,-0.47466,0.04094
-0.267171,-0.874283,-0.115148
-0.099137,0.20674,0.086387
0.119469,0.11087,-0.053097
0.071367,0.357702,-0.084522
0.101949,0.754849,-0.001745
0.199418,-0.769545,0.06563
0.207247,0.437801,-0.013119
-0.206982,-0.620556,0.000622
0.200803,-0.748086,0.054902
0.31175,0.45427,0.034779
-0.147405,-0.388355,-0.076406
-0.334281,0.454203,-0.009194
0.165645,-0.752978,0.045585
0.107072,0.781637,0.005098
0.329024,0.297124,-0.026961
-0.212944,-0.663672,0.015469
0.047046,-0.044295,0.078045
-0.191312,0.509163,-0.063429
0.023597,-0.074163,0.009182
-0.370453,0.012055,-0.12564
0.141861,0.386935,0.079167
0.065587,0.816153,0.073203
-0.312894,0.47773,0.001239
0.086042,0.230009,-0.055031
0.054262,0.708088,-0.107316
-0.169665,0.470892,0.003643
0.158168,-0.772782,0.052032
0.013487,-0.071201,0.015552
0.365734,0.249732,0.034153
0.314233,0.352269,0.042855
-0.031288,-0.172457,-0.048992
0.359386,-0.047486,-0.07162
0.185337,-0.856099,-0.060505
0.385835,0.311596,-0.011628
-0.334005,0.284628,-0.046261
0.343374,0.378473,0.041186
0.120543,-0.322123,-0.058489
0.164452,0.14753,0.0596
-0.233946,0.446736,0.021375
-0.213921,-0.877093,-0.084891
0.305048,0.469627,0.014523
0.143881,0.618319,0.027024
0.214333,-0.616446,0.044602
-0.15805,-0.116609,-0.088094
-0.329658,0.361499,-0.068699
0.192129,-0.773366,0.044344
-0.360377,0.07668,-0.098377
0.360298,0.186847,0.01118
0.155754,-0.776616,0.110948
-0.045083,0.769315,0.030451
0.154106,0.494286,-0.068791
0.133346,-0.601424,0.035365
0.169214,-0.398135,0.052408
-0.170884,-0.317402,0.009075
0.016695,-0.066932,0.020581
-0.162749,-0.69135,0.027164
-0.198315,-0.612449,0.069611
-0.003805,0.648402,-0.070433
-0.179792,-0.817752,0.092575
-0.377706,0.023323,-0.080456
0.042813,0.612361,-0.058775
-0.202841,-0.785165,0.011876
0.143901,-0.854447,0.12816
-0.011105,0.665972,0.030441
0.08492,0.80132,0.052313
0.006085,0.047938,-0.096229
-0.312988,0.425191,-0.065096
0.280178,0.399704,0.055831
-0.352447,0.0347,-0.086502
-0.219392,-0.868025,0.097043
0.086417,-0.019402,0.117954
-0.147836,0.379925,0.03136
-0.315481,0.370913,-0.060536
-0.081623,0.627532,-0.016592
0.039502,0.871328,-0.088026
0.047641,0.873242,0.058986
0.186895,-0.653591,0.097995
-0.212129,0.485905,-0.061568
-0.033417,-0.164882,0.038255
-0.358957,0.076727,-0.090381
0.133034,-0.533657,0.007325
-0.366782,0.158879,-0.092282
-0.422493,0.087116,-0.089182
-0.369205,0.183038,-0.055632
-0.038196,0.196543,0.10121
0.182951,-0.747802,0.038166
0.198731,-0.452974,-0.017839
-0.062102,-0.225743,-0.072283
-0.058368,0.651431,-0.003633
-0.0787,-0.363516,-0.011015
-0.20186,0.476662,0.029063
0.189749,-0.889047,0.05699
0.313408,0.374217,-0.030527
-0.004775,0.636659,-0.068683
0.179715,-0.434569,-0.037625
-0.022581,0.675514,-0.066624
0.01645,0.337021,0.104751
-0.025009,0.643516,0.038946
0.282445,0.38607,-0.032665
-0.233207,-0.876595,-0.125089
-0.130244,0.243976,0.01389
-0.368033,0.26836,-0.010418
0.41177,0.066997,-0.046242
-0.370293,0.172428,-0.060206
-0.186885,0.499536,-0.056501
-0.129866,0.413757,-0.034855
-0.39393,0.202379,-0.038572
-0.21708,-0.854841,-0.081113
0.190504,-0.732156,0.039609
-0.015916,-0.160641,-0.0134
-0.147884,-0.215269,0.035986
-0.064278,-0.280735,0.005168
-0.365923,0.155896,-0.087157
0.164085,-0.841874,0.007691
-0.080802,0.644327,0.000979
-0.212049,-0.751328,0.022057
-0.174539,-0.675059,0.011871
-0.283352,0.375728,-0.025334
0.08721,0.866457,-0.022181
0.194692,-0.839915,-0.017398
0.149903,-0.830645,0.123819
0.201975,-0.737379,0.069243
0.19403,-0.523564,0.086547
-0.388546,0.147963,-0.062726
-0.000847,0.765928,-0.114033
0.19062,-0.252561,0.021946
-0.380802,0.34656,-0.071417
0.414301,0.097194,-0.04548
-0.350239,0.042312,-0.098347
0.113483,0.218981,-0.039903
0.228481,0.411112,0.036076
-0.293843,0.417797,0.020145
0.163469,-0.722267,0.044708
0.032112,-0.066344,0.030497
0.028118,-0.06661,-0.010009
-0.407156,0.205942,-0.044196
0.029205,-0.058773,0.039163
0.261479,0.429982,0.063266
0.179813,-0.809507,0.024117
0.347076,-0.035099,-0.055348
-0.192308,0.523489,-0.072104
0.189225,-0.442042,-0.029506
-0.137665,-0.162537,0.051455
-0.062911,-0.167037,0.055767
0.208632,-0.474084,0.056037
-0.253259,0.426636,0.011845
0.133726,0.590339,-0.028551
0.159639,-0.763784,0.108362
-0.206955,-0.876563,-0.073247
0.408639,0.147886,-0.049735
-0.237715,0.422418,-0.031518
-0.389786,0.158567,-0.057939
-0.375005,0.047151,-0.078489
0.14168,-0.582125,0.087114
-0.408406,0.064406,-0.077889
-0.124922,0.502946,-0.095364
-0.145685,-0.295578,-0.091417
0.108795,-0.225012,-0.078782
0.003837,-0.030917,-0.053409
-0.250252,-0.853643,0.032656
0.097607,0.78244,0.003352
-0.338629,0.263851,-0.046918
-0.162712,0.492394,-0.034678
-0.404868,0.30271,-0.033646
0.064681,0.877482,-0.050845
-0.41474,0.122749,-0.083349
0.017469,0.863219,-0.101498
0.271834,0.505191,-0.010075
-0.167606,-0.712762,0.075696
-0.209063,-0.754493,0.07547
-0.272378,-0.873336,-0.10937
0.110048,0.186003,-0.044578
-0.108556,-0.451564,-0.012471
0.379181,0.134963,-0.063284
0.119499,-0.558002,0.042738
0.354629,0.013002,-0.04662
-0.176951,-0.078253,-0.041827
-0.33594,0.397734,-0.068653
-0.381933,0.324529,-0.080084
0.201692,-0.667513,0.034731
0.241606,0.390372,-0.004877
-0.061849,0.606798,-0.037335
-0.21632,-0.593798,0.014021
0.098403,0.427806,0.112349
-0.112103,0.097386,-0.055872
-0.097096,-0.310511,0.024566
-0.046973,0.751101,-0.071508
-0.029602,0.370531,-0.101239
0.434281,0.030386,-0.070714
-0.383729,0.255409,-0.016033
-0.194502,-0.875929,0.091091
0.087249,0.816044,-0.066213
-0.185647,-0.365557,-0.058964
0.372793,0.102264,-0.031387
0.17006,-0.764362,0.041311
0.007346,-0.071467,0.019225
0.316214,0.377976,0.050162
0.129275,-0.476871,0.073979
-0.203097,-0.854895,-0.044775
0.15923,-0.824616,0.030065
-0.400867,0.09511,-0.115897
0.14361,-0.408535,0.061738
-0.065995,0.161763,0.104239
0.404384,0.088204,-0.040738
-0.229315,0.44224,0.012639
0.375784,-0.005344,-0.058976
-0.205493,-0.770273,0.079406
-0.215441,-0.79722,0.013381
-0.033343,0.871168,0.033292
-0.399204,0.231249,-0.030629
-0.271949,-0.883133,-0.022954
0.185049,-0.762382,0.039184
-0.216081,-0.612792,0.01549
0.143777,-0.860673,0.074896
-0.352239,0.232605,-0.078193
-0.167079,0.611536,-0.039807
-0.023406,0.800878,0.068407
-0.0864,-0.336463,0.011452
-0.365498,0.323111,-0.086247
0.358863,0.323413,-0.033767
-0.013232,-0.058478,0.052747
0.190493,-0.519312,-0.013043
-0.0638,0.79155,-0.012959
-0.274196,0.385733,-0.042393
0.193994,-0.485818,-0.017277
0.139614,-0.436526,0.069988
-0.116374,0.264442,-0.025654
0.070157,0.671084,-0.029824
-0.184712,-0.634781,-0.002685
0.000285,0.241624,0.097035
-0.379601,0.180025,-0.100917
-0.175877,-0.041138,-0.007731
0.041021,0.606441,0.072403
-0.333888,0.405989,0.014617
0.188726,-0.786738,0.040035
-0.351716,0.241904,-0.080136
-0.207192,-0.639291,0.063154
0.427609,0.029025,-0.079836
0.180355,0.454278,0.004825
0.413343,-0.040932,-0.063479
0.045049,0.033599,-0.101927
-0.116111,0.441135,-0.090049
-0.332,0.316121,-0.011062
0.028225,0.858859,0.071697
-0.332288,0.313363,-0.061525
-0.318933,0.474585,-0.00648
0.174416,0.519822,-0.055356
-0.384537,0.156196,-0.059548
0.413672,-0.026351,-0.091081
0.317206,0.313882,0.033095
-0.043581,0.68993,-0.021432
0.036935,-0.080885,0.023307
-0.432487,0.015213,-0.098431
-0.389096,0.151587,-0.10684
0.219035,-0.875403,-0.108387
-0.151689,-0.205714,-0.091956
0.09032,-0.330194,0.010639
-0.074475,-0.323194,0.001645
0.153974,-0.160502,0.069972
0.236255,0.489458,0.068752
0.135602,-0.873057,0.101348
-0.176377,-0.723336,0.082093
0.418563,0.063886,-0.075836
-0.184151,-0.693873,0.08104
0.185137,-0.502538,-0.017626
-0.207906,-0.661875,0.009461
0.072828,0.747341,-0.095015
-0.401517,0.256184,-0.025979
0.015114,0.71924,-0.132373
0.031159,-0.016162,0.096002
0.389656,0.219362,-0.045531
-0.398804,0.147768,-0.107631
0.340592,0.19541,-0.006445
0.005042,0.311634,0.097332
0.178995,-0.735991,0.037642
0.184819,-0.645994,0.020407
0.104006,-0.341217,0.029139
-0.237034,-0.878438,-0.127065
0.403811,0.202214,-0.002445
-0.248218,-0.876434,-0.135804
0.412205,0.142047,-0.040343
0.093249,-0.359515,0.005213
0.161754,-0.847624,0.130915
-0.200608,-0.540904,-0.022253
0.132024,0.340124,0.076016
0.379556,0.283105,-0.035661
0.132193,0.094269,-0.057037
-0.140474,0.076949,0.065751
0.117579,-0.046398,-0.098829
0.382406,0.084321,-0.036524
-0.241122,-0.861337,-0.112399
-0.388393,0.334022,-0.069341
-0.314635,0.379863,0.003874
-0.063578,0.037494,0.130087
0.138949,-0.629171,0.079594
-0.38772,0.13554,-0.109175
-0.260003,0.432377,0.021766
0.382694,0.174338,-0.056548
0.100555,-0.051185,0.097838
-0.001914,0.358244,0.101931
-0.38411,0.01544,-0.075235
0.242873,0.505535,0.061515
-0.147535,0.075897,-0.021919
-0.176687,-0.383982,-0.072197
-0.384023,0.196248,-0.040923
0.16975,0.429638,0.050109
-0.22666,-0.859532,0.087842
0.19802,-0.039864,0.055015
-0.333355,0.308265,-0.014119
0.416067,0.023135,-0.086797
-0.132394,-0.201875,-0.101192
0.194301,0.468074,-0.026069
-0.128284,0.322867,0.05444
0.037594,0.164128,0.116685
0.17116,-0.883347,-0.039795
0.129173,0.413541,-0.062563
0.357394,0.196268,0.015672
-0.151899,-0.670327,0.031104
0.368565,0.102898,-0.036155
0.057588,0.011356,-0.098363
-0.153817,-0.473501,-0.039632
0.414027,0.088572,-0.046502
0.164682,0.553634,-0.056074
0.142663,-0.880072,0.103348
-0.117217,0.281299,-0.027585
0.423036,0.015597,-0.085559
0.129722,0.307151,0.071949
-0.271269,0.411312,0.005919
-0.36966,0.117169,-0.102463
0.189705,-0.870955,-0.093584
0.029176,-0.073593,0.010494
-0.253725,-0.869736,-0.129149
-0.062839,-0.26464,0.012549
-0.298337,0.379692,-0.006541
-0.170071,0.451408,0.039837
-0.0481,0.656315,-0.012351
-0.040985,0.830908,-0.075239
0.354916,0.376955,-0.007949
-0.238683,0.429119,-0.004245
0.367063,0.19507,0.016819
0.248728,0.410792,0.052984
0.078246,0.719107,-0.061494
0.105175,-0.058452,0.092598
0.168055,-0.297398,0.038131
-0.39311,0.217077,-0.032429
-0.04156,0.707982,-0.047487
-0.209244,-0.778802,0.079111
-0.164488,-0.566089,-0.018024
-0.232057,-0.855926,-0.092476
-0.31411,0.443207,-0.059765
0.370088,-0.012123,-0.097004
0.192916,-0.704893,0.093446
-0.369236,0.16355,-0.096592
-0.18363,-0.436731,-0.047069
0.032506,-0.084071,-0.000537
-0.214605,-0.777063,0.075
-0.257466,0.536104,-0.044699
0.175095,-0.286018,0.035363
0.119236,-0.417846,0.046721
0.394164,0.113021,-0.069845
-0.164165,0.008061,0.022012
-0.403789,0.314459,-0.049304
0.192565,-0.875628,0.102646
-0.384938,0.220129,-0.030037
-0.386685,0.241351,-0.021661
-0.415647,0.087827,-0.112191
-0.269014,-0.882471,-0.116855
-0.342903,0.431324,-0.046748
-0.285811,-0.876941,-0.022254
0.13284,-0.328642,0.044776
0.157178,-0.491285,-0.015363
-0.378599,0.122612,-0.107838
-0.229575,-0.873808,-0.123462
0.022016,-0.048949,0.047043
0.412742,0.126634,-0.041768
0.202104,-0.587643,0.010879
0.241521,-0.888727,-0.063196
-0.15826,-0.323533,0.018804
0.39203,0.298672,-0.001623
0.41404,0.031477,-0.08534
-0.347282,0.233103,-0.05753
-0.028867,0.68999,0.013878
0.405648,0.220523,-0.01312
-0.250452,0.511626,-0.060596
0.172942,-0.827862,0.00885
-0.174402,-0.595421,0.075904
-0.211825,-0.679652,0.061201
0.025363,0.661283,-0.096599
-0.113625,0.164984,-0.022982
0.340182,0.234151,0.026497
-0.407249,0.194087,-0.094001
-0.183397,-0.511317,0.070122
0.407894,0.155502,-0.047752
0.216188,-0.874755,-0.110277
0.048285,0.39214,0.11933
-0.193007,-0.604646,-0.011259
0.198859,-0.885831,0.072452
0.167517,-0.870351,-0.028776
-0.324173,0.325723,-0.018001
0.14524,0.337606,0.050334
-0.401037,-0.004508,-0.092645
0.210625,-0.624394,0.033794
0.170421,0.0181,-0.071379
-0.208998,0.458855,0.014033
0.186545,-0.803942,0.032629
0.375517,0.108612,-0.027696
0.233681,0.477438,-0.034932
0.351226,0.335099,-0.031989
-0.073415,0.407961,-0.103837
-0.365111,0.221391,-0.090085
-0.317532,0.361737,-0.056073
-0.101874,0.123895,0.103415
0.182679,-0.633273,0.098554
-0.149643,-0.171296,-0.094894
-0.142881,0.464761,-0.035954
-0.195814,-0.670048,0.076155
-0.098328,0.487962,-0.106175
0.034624,-0.085209,-0.006708
-0.309813,0.405035,-0.068002
-0.414592,0.165755,-0.091006
0.130048,-0.22044,-0.0874
-0.35284,0.43214,-0.015963
0.074456,0.491753,0.118122
-0.183327,-0.454561,-0.043597
0.356119,0.214303,0.024305
0.033565,-0.068803,-0.011474
0.176013,-0.739465,0.103781
-0.083959,-0.278129,0.025672
0.403173,0.138094,-0.058802
0.197658,-0.332143,-0.041312
0.004383,-0.069186,-0.018428
-0.277009,0.393433,-0.0569
0.175527,-0.85614,-0.039732
-0.048133,-0.021934,-0.092473
-0.148243,-0.588512,0.068566
-0.151249,-0.64541,0.063361
-0.17693,-0.328419,0.004334
-0.205495,0.456219,-0.023022
-0.158298,0.48677,-0.02395
-0.033037,-0.13467,0.050637
-0.375038,0.126048,-0.075938
0.156347,0.167436,0.060657
-0.206661,-0.527274,0.050983
-0.3347,0.447164,-0.001107
-0.374211,0.222266,-0.030258
-0.055698,-0.271239,-0.023673
0.066299,-0.017293,-0.079234
0.165217,-0.347142,0.040107
-0.39791,0.039508,-0.100635
-0.179735,-0.251969,-0.041004
0.128085,-0.135448,-0.095883
-0.355612,0.207819,-0.070831
0.171668,-0.883598,0.11278
-0.179612,-0.261517,-0.026125
0.057059,0.754504,0.057034
-0.16437,-0.363704,-0.084603
-0.225349,0.472251,0.034643
-0.155944,-0.249731,-0.086136
0.038476,0.017965,0.127424
-0.157803,-0.607074,0.071985
-0.2788,-0.881225,-0.100078
0.165865,-0.761456,0.045236
0.195604,0.460705,-0.02305
-0.068748,-0.205677,0.045178
-0.371318,0.163149,-0.063763
-0.305391,0.417081,-0.067625
0.198885,-0.355038,-0.012671
-0.38024,0.028396,-0.091869
0.24304,0.400217,-0.020623
-0.039355,-0.196438,-0.04746
0.15411,-0.760432,0.064415
-0.180244,-0.778292,0.088354
-0.050724,0.601906,-0.046881
-0.155678,0.594181,0.045806
-0.418662,0.024531,-0.129793
0.373068,0.235961,-0.048107
0.112146,-0.496875,0.040802
0.012133,0.889499,-0.064885
0.153667,-0.692915,0.045987
-0.415074,0.238195,-0.056992
-0.376702,0.027589,-0.09049
0.069393,0.725621,-0.091946
-0.205253,-0.612486,-0.002796
0.073573,0.756949,0.044212
-0.277012,-0.872283,-0.004434
-0.073812,0.195248,0.097665
-0.176604,-0.439206,0.048111
-0.065013,0.38411,-0.094875
0.023197,0.734262,-0.136035
0.069677,0.053757,-0.086366
-0.359209,0.018141,-0.079634
0.197912,-0.87574,-0.109925
-0.361037,0.204877,-0.086057
-0.318892,0.400412,0.01525
0.425043,0.050826,-0.053156
-0.37126,0.079442,-0.109005
-0.173244,0.478142,-0.018348
-0.368001,0.161428,-0.070444
0.013976,0.654115,-0.078584
0.012955,-0.04728,0.04922
0.031212,0.789347,-0.118733
0.127978,-0.384367,0.047458
-0.394739,0.012927,-0.13039
-0.111102,0.598463,-0.050867
-0.38539,0.370374,-0.041979
0.399877,0.251769,-0.021341
-0.019346,0.685414,-0.099703
-0.112724,0.155113,0.075031
-0.109594,-0.016415,-0.099275
-0.395305,0.246844,-0.023574
0.042997,0.490596,-0.100109
0.179781,0.450665,0.047916
0.090294,-0.352376,-0.00283
0.145835,-0.83258,0.118765
-0.109702,0.180522,-0.026912
-0.187864,-0.687248,0.009963
-0.107013,-0.431488,0.025657
-0.191325,-0.71294,0.081177
-0.367629,0.116578,-0.098934
-0.289461,0.510464,-0.017585
-0.379691,0.33505,-0.000446
-0.159263,-0.372559,0.027096
-0.179677,-0.165385,-0.002814
-0.371725,0.137225,-0.101202
0.193726,-0.610658,0.092542
-0.207244,-0.875841,-0.016845
0.070033,0.736098,-0.094946
-0.177782,-0.397882,-0.066422
0.180675,-0.298175,-0.066434
0.354382,0.178829,0.001748
-0.422843,0.062891,-0.115235
0.207405,-0.559068,0.007298
0.12242,-0.452176,0.061373
0.007794,0.901617,0.013486
-0.12294,0.613948,0.045292
-0.2062,-0.728467,0.016937
-0.209538,-0.831333,-0.032778
0.137154,-0.006968,0.111687
-0.415205,0.175645,-0.065122
0.195232,-0.393635,-0.044203
0.177405,-0.885571,0.050867
0.389302,0.09813,-0.033491
0.372555,-0.058238,-0.073367
-0.161959,-0.254352,0.017832
0.046819,0.761725,0.065069
0.115569,-0.433115,0.000756
-0.180693,-0.524143,-0.032772
0.318396,0.435608,-0.008945
0.108471,0.006625,-0.093404
-0.170902,-0.758401,0.045736
0.142734,-0.143463,-0.096029
0.211979,-0.602238,0.028008
-0.076858,-0.191884,-0.093078
-0.400696,0.117955,-0.114373
0.359749,0.361549,-0.016132
0.25858,0.470122,0.064537
-0.404769,0.103752,-0.078406
-0.358587,0.222557,-0.084701
0.137677,-0.640869,0.049622
-0.419381,0.108861,-0.100373
0.177515,-0.706511,0.034061
-0.396224,0.015073,-0.081112
-0.179325,-0.731765,0.083589
-0.412958,0.160117,-0.066381
0.086487,-0.209199,0.04754
0.15174,0.211766,0.057775
0.388011,0.134369,-0.014904
0.143318,-0.86925,0.078112
-0.293504,0.402075,-0.06603
0.273649,0.35566,-0.014705
0.310512,0.30059,0.002352
-0.072612,-0.194729,0.050749
-0.144631,-0.610766,0.00815
0.007636,0.605544,0.067567
-0.382771,0.020583,-0.139048
0.208779,-0.480775,-0.004244
0.18068,-0.178899,-0.079835
-0.045459,0.017824,-0.088438
0.147281,-0.6975,0.057454
-0.29263,0.448352,0.026079
-0.142277,-0.577924,0.065425
-0.403968,0.115307,-0.077378
0.044965,0.474225,0.117127
-0.323103,0.333989,-0.041368
0.388899,0.187449,-0.05294
-0.202388,0.505296,-0.063647
0.26254,0.384303,0.039207
-0.009573,-0.133629,0.018039
0.305109,0.46945,0.025381
-0.399442,0.005123,-0.082701
-0.140813,-0.094943,0.058117
0.085753,0.856894,-0.043937
-0.046768,-0.226452,0.013518
0.128957,-0.265291,0.052462
-0.182203,-0.219854,-0.041617
-0.375651,0.386577,-0.006112
